postcode,locality,state,LGA,SA3_NAME_2016,SA2_Code,SA2_Name,suburb
3265,NOORAT EAST,VIC,Moyne,Colac - Corangamite,217031474.0,Corangamite - North,"['BOORCAN', 'CUDGEE', 'DIXIE', 'ECKLIN SOUTH', 'ELLERSLIE', 'FRAMLINGHAM', 'FRAMLINGHAM EAST', 'GARVOC', 'GLENORMISTON', 'GLENORMISTON NORTH', 'GLENORMISTON SOUTH', 'KOLORA', 'LAANG', 'NOORAT', 'NOORAT EAST', 'PANMURE', 'TAROON', 'THE SISTERS']"
3265,PANMURE,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['BOORCAN', 'CUDGEE', 'DIXIE', 'ECKLIN SOUTH', 'ELLERSLIE', 'FRAMLINGHAM', 'FRAMLINGHAM EAST', 'GARVOC', 'GLENORMISTON', 'GLENORMISTON NORTH', 'GLENORMISTON SOUTH', 'KOLORA', 'LAANG', 'NOORAT', 'NOORAT EAST', 'PANMURE', 'TAROON', 'THE SISTERS']"
3265,TAROON,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BOORCAN', 'CUDGEE', 'DIXIE', 'ECKLIN SOUTH', 'ELLERSLIE', 'FRAMLINGHAM', 'FRAMLINGHAM EAST', 'GARVOC', 'GLENORMISTON', 'GLENORMISTON NORTH', 'GLENORMISTON SOUTH', 'KOLORA', 'LAANG', 'NOORAT', 'NOORAT EAST', 'PANMURE', 'TAROON', 'THE SISTERS']"
3265,THE SISTERS,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['BOORCAN', 'CUDGEE', 'DIXIE', 'ECKLIN SOUTH', 'ELLERSLIE', 'FRAMLINGHAM', 'FRAMLINGHAM EAST', 'GARVOC', 'GLENORMISTON', 'GLENORMISTON NORTH', 'GLENORMISTON SOUTH', 'KOLORA', 'LAANG', 'NOORAT', 'NOORAT EAST', 'PANMURE', 'TAROON', 'THE SISTERS']"
3266,BULLAHARRE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,COBDEN,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,COBRICO,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,ELINGAMITE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,ELINGAMITE NORTH,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,GLENFYNE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,JANCOURT,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,JANCOURT EAST,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,NAROGHID,VIC,Moyne,Colac - Corangamite,217031474.0,Corangamite - North,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3266,SIMPSON,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['BULLAHARRE', 'COBDEN', 'COBRICO', 'ELINGAMITE', 'ELINGAMITE NORTH', 'GLENFYNE', 'JANCOURT', 'JANCOURT EAST', 'NAROGHID', 'SIMPSON']"
3267,SCOTTS CREEK,VIC,Corangamite,Colac - Corangamite,217031475.0,Corangamite - South,['SCOTTS CREEK']
3268,AYRFORD,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,BRUCKNELL,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,COORIEMUNGLE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,COWLEYS CREEK,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,CURDIE VALE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,CURDIES RIVER,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,CURDIEVALE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,HEYTESBURY LOWER,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,NEWFIELD,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,NIRRANDA,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,NIRRANDA EAST,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,NIRRANDA SOUTH,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,NULLAWARRE,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,NULLAWARRE EAST,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,NULLAWARRE NORTH,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,PAARATTE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,THE COVE,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,TIMBOON,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3268,TIMBOON WEST,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['AYRFORD', 'BRUCKNELL', 'COORIEMUNGLE', 'COWLEYS CREEK', 'CURDIES RIVER', 'CURDIEVALE', 'HEYTESBURY LOWER', 'NEWFIELD', 'NIRRANDA', 'NIRRANDA EAST', 'NIRRANDA SOUTH', 'NULLAWARRE', 'NULLAWARRE NORTH', 'PAARATTE', 'THE COVE', 'TIMBOON', 'TIMBOON WEST']"
3269,PORT CAMPBELL,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['PORT CAMPBELL', 'PRINCETOWN', 'WAARRE']"
3269,PRINCETOWN,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['PORT CAMPBELL', 'PRINCETOWN', 'WAARRE']"
3269,WAARRE,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,"['PORT CAMPBELL', 'PRINCETOWN', 'WAARRE']"
3270,PETERBOROUGH,VIC,Moyne,Colac - Corangamite,217031475.0,Corangamite - South,['PETERBOROUGH']
3271,DARLINGTON,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['DARLINGTON', 'DUNDONNELL', 'PURA PURA']"
3271,DUNDONNELL,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['DARLINGTON', 'DUNDONNELL', 'PURA PURA']"
3271,PURA PURA,VIC,Warrnambool,Grampians,215011387.0,Ararat Region,"['DARLINGTON', 'DUNDONNELL', 'PURA PURA']"
3272,MORTLAKE,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['MORTLAKE', 'WOORNDOO']"
3272,WOORNDOO,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['MORTLAKE', 'WOORNDOO']"
3273,HEXHAM,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,['HEXHAM']
3274,CARAMUT,VIC,Southern Grampians,Warrnambool,217041477.0,Moyne - East,['CARAMUT']
3275,MAILER FLAT,VIC,Warrnambool,Warrnambool,217041478.0,Moyne - West,['MAILORS FLAT']
3275,MAILORS FLAT,VIC,Warrnambool,Warrnambool,217041478.0,Moyne - West,['MAILORS FLAT']
3276,MINJAH,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['MINJAH', 'WOOLSTHORPE']"
3276,WOOLSTHORPE,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['MINJAH', 'WOOLSTHORPE']"
3277,ALLANSFORD,VIC,Warrnambool,Warrnambool,217041480.0,Warrnambool - South,"['ALLANSFORD', 'MEPUNGA', 'MEPUNGA EAST', 'MEPUNGA WEST', 'NARINGAL', 'NARINGAL EAST']"
3277,MEPUNGA,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['ALLANSFORD', 'MEPUNGA', 'MEPUNGA EAST', 'MEPUNGA WEST', 'NARINGAL', 'NARINGAL EAST']"
3277,MEPUNGA EAST,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['ALLANSFORD', 'MEPUNGA', 'MEPUNGA EAST', 'MEPUNGA WEST', 'NARINGAL', 'NARINGAL EAST']"
3277,MEPUNGA WEST,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['ALLANSFORD', 'MEPUNGA', 'MEPUNGA EAST', 'MEPUNGA WEST', 'NARINGAL', 'NARINGAL EAST']"
3277,NARINGAL,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['ALLANSFORD', 'MEPUNGA', 'MEPUNGA EAST', 'MEPUNGA WEST', 'NARINGAL', 'NARINGAL EAST']"
3277,NARINGAL EAST,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['ALLANSFORD', 'MEPUNGA', 'MEPUNGA EAST', 'MEPUNGA WEST', 'NARINGAL', 'NARINGAL EAST']"
3278,PURNIM,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['PURNIM', 'PURNIM WEST']"
3278,PURNIM WEST,VIC,Moyne,Warrnambool,217041477.0,Moyne - East,"['PURNIM', 'PURNIM WEST']"
3279,BALLANGEICH,VIC,Southern Grampians,Warrnambool,217041477.0,Moyne - East,"['BALLANGEICH', 'WANGOOM']"
3279,WANGOOM,VIC,Southern Grampians,Warrnambool,217041477.0,Moyne - East,"['BALLANGEICH', 'WANGOOM']"
3280,DENNINGTON,VIC,Warrnambool,Warrnambool,217041479.0,Warrnambool - North,"['DENNINGTON', 'WARRNAMBOOL']"
3280,MINJAH,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['DENNINGTON', 'WARRNAMBOOL']"
3280,WARRNAMBOOL,VIC,Warrnambool,Warrnambool,217041479.0,Warrnambool - North,"['DENNINGTON', 'WARRNAMBOOL']"
3280,WARRNAMBOOL EAST,VIC,Warrnambool,Warrnambool,217041479.0,Warrnambool - North,"['DENNINGTON', 'WARRNAMBOOL']"
3280,WARRNAMBOOL WEST,VIC,Warrnambool,Warrnambool,217041479.0,Warrnambool - North,"['DENNINGTON', 'WARRNAMBOOL']"
3281,BUSHFIELD,VIC,Warrnambool,Warrnambool,217041479.0,Warrnambool - North,"['BUSHFIELD', 'GRASSMERE', 'WINSLOW', 'WOODFORD']"
3281,GRASSMERE,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['BUSHFIELD', 'GRASSMERE', 'WINSLOW', 'WOODFORD']"
3281,WINSLOW,VIC,Warrnambool,Warrnambool,217041477.0,Moyne - East,"['BUSHFIELD', 'GRASSMERE', 'WINSLOW', 'WOODFORD']"
3281,WOODFORD,VIC,Warrnambool,Warrnambool,217041479.0,Warrnambool - North,"['BUSHFIELD', 'GRASSMERE', 'WINSLOW', 'WOODFORD']"
3282,ILLOWA,VIC,Warrnambool,Warrnambool,217041478.0,Moyne - West,"['ILLOWA', 'KOROIT']"
3282,KOROIT,VIC,Warrnambool,Warrnambool,217041478.0,Moyne - West,"['ILLOWA', 'KOROIT']"
3283,CROSSLEY,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,KILLARNEY,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,KIRKSTALL,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,SOUTHERN CROSS,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,TARRONE,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,TOWER HILL,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,WARRONG,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,WILLATOOK,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,YANGERY,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3283,YARPTURK,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CROSSLEY', 'KILLARNEY', 'KIRKSTALL', 'SOUTHERN CROSS', 'TARRONE', 'TOWER HILL', 'WARRONG', 'WILLATOOK', 'YANGERY', 'YARPTURK']"
3284,ORFORD,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['ORFORD', 'PORT FAIRY']"
3284,PORT FAIRY,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['ORFORD', 'PORT FAIRY']"
3285,CODRINGTON,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3285,NARRAWONG,VIC,Moyne,Glenelg - Southern Grampians,217011420.0,Glenelg (Vic.),"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3285,ROSEBROOK,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3285,ST HELENS,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3285,TOOLONG,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3285,TYRENDARRA,VIC,Moyne,Glenelg - Southern Grampians,217011420.0,Glenelg (Vic.),"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3285,TYRENDARRA EAST,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3285,YAMBUK,VIC,Moyne,Warrnambool,217041478.0,Moyne - West,"['CODRINGTON', 'NARRAWONG', 'ROSEBROOK', 'ST HELENS', 'TOOLONG', 'TYRENDARRA', 'TYRENDARRA EAST', 'YAMBUK']"
3286,CONDAH SWAMP,VIC,Southern Grampians,Glenelg - Southern Grampians,217011420.0,Glenelg (Vic.),"['CONDAH SWAMP', 'KNEBSWORTH', 'MACARTHUR', 'WARRABKOOK']"
3286,KNEBSWORTH,VIC,Southern Grampians,Warrnambool,217041478.0,Moyne - West,"['CONDAH SWAMP', 'KNEBSWORTH', 'MACARTHUR', 'WARRABKOOK']"
3286,MACARTHUR,VIC,Southern Grampians,Warrnambool,217041478.0,Moyne - West,"['CONDAH SWAMP', 'KNEBSWORTH', 'MACARTHUR', 'WARRABKOOK']"
3286,RIPPONHURST,VIC,Southern Grampians,Warrnambool,217041478.0,Moyne - West,"['CONDAH SWAMP', 'KNEBSWORTH', 'MACARTHUR', 'WARRABKOOK']"
3286,WARRABKOOK,VIC,Southern Grampians,Warrnambool,217041478.0,Moyne - West,"['CONDAH SWAMP', 'KNEBSWORTH', 'MACARTHUR', 'WARRABKOOK']"
3287,HAWKESDALE,VIC,Southern Grampians,Warrnambool,217041478.0,Moyne - West,"['HAWKESDALE', 'MINHAMITE']"
3287,MINHAMITE,VIC,Southern Grampians,Warrnambool,217041478.0,Moyne - West,"['HAWKESDALE', 'MINHAMITE']"
3289,GAZETTE,VIC,Southern Grampians,Glenelg - Southern Grampians,217011423.0,Southern Grampians,"['GAZETTE', 'GERRIGERRUP', 'PENSHURST', 'PURDEET', 'TABOR']"
3289,GERRIGERRUP,VIC,Southern Grampians,Warrnambool,217041478.0,Moyne - West,"['GAZETTE', 'GERRIGERRUP', 'PENSHURST', 'PURDEET', 'TABOR']"
3289,PENSHURST,VIC,Southern Grampians,Glenelg - Southern Grampians,217011423.0,Southern Grampians,"['GAZETTE', 'GERRIGERRUP', 'PENSHURST', 'PURDEET', 'TABOR']"
3289,PURDEET,VIC,Southern Grampians,Warrnambool,217041477.0,Moyne - East,"['GAZETTE', 'GERRIGERRUP', 'PENSHURST', 'PURDEET', 'TABOR']"
3289,TABOR,VIC,Southern Grampians,Glenelg - Southern Grampians,217011423.0,Southern Grampians,"['GAZETTE', 'GERRIGERRUP', 'PENSHURST', 'PURDEET', 'TABOR']"
3292,NELSON,VIC,Glenelg,Glenelg - Southern Grampians,217011420.0,Glenelg (Vic.),['NELSON']
3293,GLENTHOMPSON,VIC,Southern Grampians,Glenelg - Southern Grampians,217011423.0,Southern Grampians,"['GLENTHOMPSON', 'NAREEB', 'NARRAPUMELAP SOUTH']"
3293,NAREEB,VIC,Southern Grampians,Warrnambool,217041477.0,Moyne - East,"['GLENTHOMPSON', 'NAREEB', 'NARRAPUMELAP SOUTH']"
3293,NARRAPUMELAP SOUTH,VIC,Southern Grampians,Grampians,215011387.0,Ararat Region,"['GLENTHOMPSON', 'NAREEB', 'NARRAPUMELAP SOUTH']"
3294,DUNKELD,VIC,Southern Grampians,Glenelg - Southern Grampians,217011423.0,Southern Grampians,"['DUNKELD', 'KARABEAL', 'MIRRANATWA', 'MOUTAJUP', 'VICTORIA POINT', 'VICTORIA VALLEY', 'WOODHOUSE']"
